number of packets,P(Xk(A)=n),P(Xk(A)<n),E(Xk(A)),P(Zn(A)=k),P(Zn(A)<=k)
1,0,1,0.149254,0,0
2,0,1,0.297394,0,0
3,0,1,0.444428,0,0
4,0,1,0.590365,0,0
5,0,1,0.735213,0,0
6,0,1,0.87898,0,0
7,0,1,1.021674,0,0
8,0,1,1.163304,0,0
9,0,1,1.303876,0,0
10,0,1,1.443399,0,0
11,0,1,1.581881,0,0
12,0,1,1.71933,0,0
13,0,1,1.855753,0,0
14,0,1,1.991158,0,0
15,0,1,2.125552,0,0
16,0,1,2.258944,0,0
17,0,1,2.39134,0,0
18,0,1,2.522747,0,0
19,0,1,2.653175,0,0
20,0,1,2.782629,0,0
21,0,1,2.911116,0,0
22,0,1,3.038645,0,0
23,0,1,3.165223,0,0
24,0,1,3.290855,0,0
25,0,1,3.41555,0,0
26,0,1,3.539315,0,0
27,0,1,3.662156,0,0
28,0,1,3.78408,0,0
29,0,1,3.905094,0,0
30,0,1,4.025206,0,0
31,0,1,4.144421,0,0
32,0,1,4.262746,0,0
33,0,1,4.380188,0,0
34,0,1,4.496754,0,0
35,0,1,4.61245,0,0
36,0,1,4.727282,0,0
37,0,1,4.841258,0,0
38,0,1,4.954383,0,0
39,0,1,5.066663,0,0
40,0,1,5.178106,0,0
41,0,1,5.288717,0,0
42,0,1,5.398503,0,0
43,0,1,5.507469,0,0
44,0,1,5.615623,0,0
45,0,1,5.722969,0,0
46,0,1,5.829514,0,0
47,0,1,5.935264,0,0
48,0,1,6.040224,0,0
49,0,1,6.144402,0,0
50,0,1,6.247802,0,0
51,0,1,6.35043,0,0
52,0,1,6.452293,0,0
53,0,1,6.553395,0,0
54,0,1,6.653743,0,0
55,0,1,6.753342,0,0
56,0,1,6.852197,0,0
57,0,1,6.950315,0,0
58,0,1,7.047701,0,0
59,0,1,7.14436,0,0
60,0,1,7.240297,0,0
61,0,1,7.335519,0,0
62,0,1,7.43003,0,0
63,0,1,7.523836,0,0
64,0,1,7.616942,0,0
65,0,1,7.709352,0,0
66,0,1,7.801074,0,0
67,0,1,7.89211,0,0
68,0,1,7.982468,0,0
69,0,1,8.072151,0,0
70,0,1,8.161165,0,0
71,0,1,8.249514,0,0
72,0,1,8.337204,0,0
73,0,1,8.42424,0,0
74,0,1,8.510626,0,0
75,0,1,8.596368,0,0
76,0,1,8.68147,0,0
77,0,1,8.765936,0,0
78,0,1,8.849773,0,0
79,0,1,8.932983,0,0
80,0,1,9.015573,0,0
81,0,1,9.097546,0,0
82,0,1,9.178908,0,0
83,0,1,9.259662,0,0
84,0,1,9.339814,0,0
85,0,1,9.419368,0,0
86,0,1,9.498328,0,0
87,0,1,9.576698,0,0
88,0,1,9.654484,0,0
89,0,1,9.73169,0,0
90,1.00E-06,0.999999,9.808319,0,0
91,1.00E-06,0.999999,9.884376,0,0
92,1.00E-06,0.999999,9.959866,0,0
93,1.00E-06,0.999999,10.034792,0,0
94,1.00E-06,0.999999,10.109159,0,0
95,1.00E-06,0.999999,10.182972,0,0
96,1.00E-06,0.999999,10.256233,0,0
97,2.00E-06,0.999998,10.328948,0,0
98,2.00E-06,0.999998,10.40112,0,0
99,2.00E-06,0.999998,10.472753,0,0
100,2.00E-06,0.999998,10.543852,0,0
101,3.00E-06,0.999997,10.61442,0,0
102,3.00E-06,0.999997,10.684462,0,0
103,3.00E-06,0.999997,10.753981,0,0
104,4.00E-06,0.999996,10.822981,0,0
105,4.00E-06,0.999996,10.891466,1.00E-06,0.000001
106,5.00E-06,0.999995,10.95944,1.00E-06,0.000002
107,6.00E-06,0.999994,11.026907,1.00E-06,0.000003
108,7.00E-06,0.999993,11.093871,1.00E-06,0.000004
109,7.00E-06,0.999993,11.160334,1.00E-06,0.000005
110,8.00E-06,0.999992,11.226302,1.00E-06,0.000006
111,9.00E-06,0.999991,11.291777,1.00E-06,0.000007
112,1.10E-05,0.999989,11.356764,1.00E-06,0.000008
113,1.20E-05,0.999988,11.421266,1.00E-06,0.000009
114,1.30E-05,0.999987,11.485286,1.00E-06,0.00001
115,1.50E-05,0.999985,11.548829,2.00E-06,0.000012
116,1.70E-05,0.999983,11.611897,2.00E-06,0.000014
117,1.90E-05,0.999981,11.674495,2.00E-06,0.000016
118,2.10E-05,0.999979,11.736626,2.00E-06,0.000018
119,2.30E-05,0.999977,11.798293,2.00E-06,0.00002
120,2.60E-05,0.999974,11.859499,3.00E-06,0.000023
121,2.80E-05,0.999972,11.920249,3.00E-06,0.000026
122,3.10E-05,0.999969,11.980546,3.00E-06,0.000029
123,3.50E-05,0.999965,12.040393,3.00E-06,0.000032
124,3.80E-05,0.999962,12.099793,4.00E-06,0.000036
125,4.20E-05,0.999958,12.15875,4.00E-06,0.00004
126,4.70E-05,0.999953,12.217266,4.00E-06,0.000044
127,5.20E-05,0.999948,12.275347,5.00E-06,0.000049
128,5.70E-05,0.999943,12.332993,5.00E-06,0.000054
129,6.20E-05,0.999938,12.39021,6.00E-06,0.00006
130,6.80E-05,0.999932,12.446999,6.00E-06,0.000066
131,7.50E-05,0.999925,12.503365,7.00E-06,0.000073
132,8.20E-05,0.999918,12.55931,7.00E-06,0.00008
133,9.00E-05,0.99991,12.614837,8.00E-06,0.000088
134,9.80E-05,0.999902,12.669951,8.00E-06,0.000096
135,0.000107,0.999893,12.724652,9.00E-06,0.000105
136,0.000117,0.999883,12.778946,1.00E-05,0.000115
137,0.000128,0.999872,12.832835,1.00E-05,0.000125
138,0.000139,0.999861,12.886321,1.10E-05,0.000136
139,0.000151,0.999849,12.939408,1.20E-05,0.000148
140,0.000164,0.999836,12.992099,1.30E-05,0.000161
141,0.000178,0.999822,13.044397,1.40E-05,0.000175
142,0.000193,0.999807,13.096304,1.50E-05,0.00019
143,0.000209,0.999791,13.147824,1.60E-05,0.000206
144,0.000226,0.999774,13.19896,1.70E-05,0.000223
145,0.000244,0.999756,13.249714,1.80E-05,0.000241
146,0.000264,0.999736,13.300089,2.00E-05,0.000261
147,0.000285,0.999715,13.350089,2.10E-05,0.000282
148,0.000307,0.999693,13.399715,2.20E-05,0.000304
149,0.000331,0.999669,13.448971,2.40E-05,0.000328
150,0.000356,0.999644,13.497859,2.50E-05,0.000353
151,0.000383,0.999617,13.546382,2.70E-05,0.00038
152,0.000412,0.999588,13.594544,2.90E-05,0.000409
153,0.000443,0.999557,13.642346,3.00E-05,0.000439
154,0.000475,0.999525,13.689791,3.20E-05,0.000471
155,0.000509,0.999491,13.736882,3.40E-05,0.000505
156,0.000546,0.999454,13.783622,3.60E-05,0.000541
157,0.000584,0.999416,13.830012,3.90E-05,0.00058
158,0.000625,0.999375,13.876057,4.10E-05,0.000621
159,0.000668,0.999332,13.921758,4.30E-05,0.000664
160,0.000714,0.999286,13.967118,4.60E-05,0.00071
161,0.000762,0.999238,14.01214,4.80E-05,0.000758
162,0.000813,0.999187,14.056825,5.10E-05,0.000809
163,0.000866,0.999134,14.101177,5.40E-05,0.000863
164,0.000923,0.999077,14.145198,5.70E-05,0.00092
165,0.000983,0.999017,14.188891,6.00E-05,0.00098
166,0.001045,0.998955,14.232257,6.30E-05,0.001043
167,0.001112,0.998888,14.2753,6.60E-05,0.001109
168,0.001181,0.998819,14.318022,6.90E-05,0.001178
169,0.001254,0.998746,14.360425,7.30E-05,0.001251
170,0.001331,0.998669,14.402511,7.70E-05,0.001328
171,0.001411,0.998589,14.444283,8.10E-05,0.001409
172,0.001496,0.998504,14.485744,8.40E-05,0.001493
173,0.001584,0.998416,14.526895,8.90E-05,0.001582
174,0.001677,0.998323,14.567739,9.30E-05,0.001675
175,0.001774,0.998226,14.608279,9.70E-05,0.001772
176,0.001876,0.998124,14.648515,0.000102,0.001874
177,0.001983,0.998017,14.688452,0.000106,0.00198
178,0.002094,0.997906,14.72809,0.000111,0.002091
179,0.00221,0.99779,14.767433,0.000116,0.002207
180,0.002332,0.997668,14.806482,0.000122,0.002329
181,0.002459,0.997541,14.845239,0.000127,0.002456
182,0.002591,0.997409,14.883708,0.000132,0.002588
183,0.002729,0.997271,14.921889,0.000138,0.002726
184,0.002873,0.997127,14.959785,0.000144,0.00287
185,0.003023,0.996977,14.997399,0.00015,0.00302
186,0.003179,0.996821,15.034732,0.000156,0.003176
187,0.003342,0.996658,15.071786,0.000163,0.003339
188,0.003511,0.996489,15.108564,0.000169,0.003508
189,0.003687,0.996313,15.145067,0.000176,0.003684
190,0.00387,0.99613,15.181298,0.000183,0.003867
191,0.004059,0.995941,15.217258,0.00019,0.004057
192,0.004257,0.995743,15.25295,0.000197,0.004254
193,0.004461,0.995539,15.288376,0.000205,0.004459
194,0.004674,0.995326,15.323537,0.000212,0.004671
195,0.004894,0.995106,15.358436,0.00022,0.004891
196,0.005122,0.994878,15.393075,0.000228,0.005119
197,0.005359,0.994641,15.427455,0.000237,0.005356
198,0.005604,0.994396,15.461578,0.000245,0.005601
199,0.005858,0.994142,15.495447,0.000254,0.005855
200,0.006121,0.993879,15.529063,0.000263,0.006118
201,0.006392,0.993608,15.562429,0.000272,0.00639
202,0.006673,0.993327,15.595545,0.000281,0.006671
203,0.006964,0.993036,15.628414,0.00029,0.006961
204,0.007264,0.992736,15.661038,0.0003,0.007261
205,0.007574,0.992426,15.693418,0.00031,0.007571
206,0.007894,0.992106,15.725557,0.00032,0.007891
207,0.008224,0.991776,15.757455,0.00033,0.008221
208,0.008565,0.991435,15.789116,0.000341,0.008562
209,0.008916,0.991084,15.820541,0.000351,0.008913
210,0.009279,0.990721,15.851731,0.000362,0.009275
211,0.009652,0.990348,15.882688,0.000373,0.009648
212,0.010037,0.989963,15.913414,0.000385,0.010033
213,0.010433,0.989567,15.943911,0.000396,0.010429
214,0.010841,0.989159,15.97418,0.000408,0.010837
215,0.011261,0.988739,16.004224,0.00042,0.011257
216,0.011693,0.988307,16.034043,0.000432,0.011689
217,0.012137,0.987863,16.06364,0.000444,0.012133
218,0.012593,0.987407,16.093016,0.000457,0.01259
219,0.013063,0.986937,16.122172,0.000469,0.013059
220,0.013545,0.986455,16.151111,0.000482,0.013541
221,0.01404,0.98596,16.179834,0.000495,0.014036
222,0.014549,0.985451,16.208343,0.000509,0.014545
223,0.015071,0.984929,16.236639,0.000522,0.015067
224,0.015606,0.984394,16.264724,0.000536,0.015603
225,0.016156,0.983844,16.292599,0.000549,0.016152
226,0.016719,0.983281,16.320266,0.000563,0.016715
227,0.017297,0.982703,16.347727,0.000578,0.017293
228,0.017889,0.982111,16.374982,0.000592,0.017885
229,0.018495,0.981505,16.402035,0.000607,0.018492
230,0.019117,0.980883,16.428885,0.000621,0.019113
231,0.019753,0.980247,16.455535,0.000636,0.019749
232,0.020404,0.979596,16.481987,0.000651,0.0204
233,0.021071,0.978929,16.508241,0.000667,0.021067
234,0.021753,0.978247,16.534298,0.000682,0.021749
235,0.02245,0.97755,16.560162,0.000698,0.022447
236,0.023164,0.976836,16.585832,0.000713,0.02316
237,0.023893,0.976107,16.611311,0.000729,0.023889
238,0.024638,0.975362,16.6366,0.000745,0.024634
239,0.0254,0.9746,16.6617,0.000762,0.025396
240,0.026178,0.973822,16.686613,0.000778,0.026174
241,0.026972,0.973028,16.711339,0.000794,0.026968
242,0.027783,0.972217,16.735882,0.000811,0.027779
243,0.028611,0.971389,16.760241,0.000828,0.028607
244,0.029455,0.970545,16.784418,0.000845,0.029452
245,0.030317,0.969683,16.808415,0.000862,0.030314
246,0.031196,0.968804,16.832233,0.000879,0.031193
247,0.032093,0.967907,16.855873,0.000896,0.032089
248,0.033006,0.966994,16.879336,0.000914,0.033003
249,0.033938,0.966062,16.902625,0.000931,0.033934
250,0.034886,0.965114,16.92574,0.000949,0.034883
251,0.035853,0.964147,16.948682,0.000967,0.03585
252,0.036838,0.963162,16.971453,0.000985,0.036835
253,0.03784,0.96216,16.994054,0.001003,0.037838
254,0.038861,0.961139,17.016486,0.001021,0.038859
255,0.0399,0.9601,17.038751,0.001039,0.039898
256,0.040957,0.959043,17.06085,0.001057,0.040955
257,0.042032,0.957968,17.082784,0.001075,0.04203
258,0.043126,0.956874,17.104555,0.001094,0.043124
259,0.044238,0.955762,17.126162,0.001112,0.044236
260,0.045369,0.954631,17.147609,0.001131,0.045367
261,0.046519,0.953481,17.168895,0.00115,0.046517
262,0.047687,0.952313,17.190023,0.001168,0.047685
263,0.048874,0.951126,17.210993,0.001187,0.048872
264,0.05008,0.94992,17.231807,0.001206,0.050078
265,0.051304,0.948696,17.252465,0.001225,0.051303
266,0.052548,0.947452,17.272969,0.001244,0.052547
267,0.053811,0.946189,17.29332,0.001263,0.05381
268,0.055092,0.944908,17.313519,0.001282,0.055092
269,0.056393,0.943607,17.333567,0.001301,0.056393
270,0.057712,0.942288,17.353466,0.00132,0.057713
271,0.059051,0.940949,17.373216,0.001339,0.059052
272,0.060409,0.939591,17.392819,0.001358,0.06041
273,0.061786,0.938214,17.412276,0.001377,0.061787
274,0.063182,0.936818,17.431587,0.001396,0.063183
275,0.064597,0.935403,17.450754,0.001415,0.064598
276,0.066031,0.933969,17.469778,0.001434,0.066032
277,0.067485,0.932515,17.488661,0.001453,0.067485
278,0.068958,0.931042,17.507402,0.001473,0.068958
279,0.070449,0.929551,17.526003,0.001492,0.07045
280,0.07196,0.92804,17.544466,0.001511,0.071961
281,0.07349,0.92651,17.562791,0.00153,0.073491
282,0.075039,0.924961,17.580979,0.001549,0.07504
283,0.076607,0.923393,17.599032,0.001568,0.076608
284,0.078194,0.921806,17.616949,0.001587,0.078195
285,0.0798,0.9202,17.634733,0.001606,0.079801
286,0.081424,0.918576,17.652384,0.001625,0.081426
287,0.083068,0.916932,17.669904,0.001644,0.08307
288,0.08473,0.91527,17.687293,0.001662,0.084732
289,0.086412,0.913588,17.704552,0.001681,0.086413
290,0.088112,0.911888,17.721682,0.0017,0.088113
291,0.08983,0.91017,17.738684,0.001719,0.089832
292,0.091567,0.908433,17.75556,0.001737,0.091569
293,0.093323,0.906677,17.772309,0.001756,0.093325
294,0.095097,0.904903,17.788934,0.001774,0.095099
295,0.09689,0.90311,17.805434,0.001792,0.096891
296,0.0987,0.9013,17.821812,0.001811,0.098702
297,0.100529,0.899471,17.838067,0.001829,0.100531
298,0.102376,0.897624,17.854201,0.001847,0.102378
299,0.104241,0.895759,17.870214,0.001865,0.104243
300,0.106124,0.893876,17.886108,0.001883,0.106126
301,0.108025,0.891975,17.901883,0.001901,0.108027
302,0.109943,0.890057,17.917541,0.001918,0.109945
303,0.111879,0.888121,17.933082,0.001936,0.111881
304,0.113833,0.886167,17.948506,0.001954,0.113835
305,0.115804,0.884196,17.963816,0.001971,0.115806
306,0.117792,0.882208,17.979012,0.001988,0.117794
307,0.119797,0.880203,17.994094,0.002005,0.119799
308,0.12182,0.87818,18.009063,0.002022,0.121821
309,0.123859,0.876141,18.023921,0.002039,0.12386
310,0.125915,0.874085,18.038668,0.002056,0.125916
311,0.127988,0.872012,18.053304,0.002073,0.127989
312,0.130077,0.869923,18.067832,0.002089,0.130078
313,0.132182,0.867818,18.082251,0.002105,0.132183
314,0.134304,0.865696,18.096563,0.002122,0.134305
315,0.136441,0.863559,18.110767,0.002138,0.136443
316,0.138595,0.861405,18.124866,0.002154,0.138597
317,0.140765,0.859235,18.13886,0.002169,0.140766
318,0.14295,0.85705,18.152749,0.002185,0.142951
319,0.14515,0.85485,18.166534,0.002201,0.145152
320,0.147366,0.852634,18.180217,0.002216,0.147368
321,0.149597,0.850403,18.193797,0.002231,0.149599
322,0.151843,0.848157,18.207276,0.002246,0.151845
323,0.154104,0.845896,18.220655,0.002261,0.154106
324,0.156379,0.843621,18.233934,0.002275,0.156381
325,0.158669,0.841331,18.247113,0.00229,0.158671
326,0.160973,0.839027,18.260195,0.002304,0.160975
327,0.163292,0.836708,18.273178,0.002318,0.163293
328,0.165624,0.834376,18.286065,0.002332,0.165625
329,0.167971,0.832029,18.298855,0.002346,0.167971
330,0.17033,0.82967,18.311551,0.00236,0.170331
331,0.172704,0.827296,18.324151,0.002373,0.172704
332,0.17509,0.82491,18.336657,0.002387,0.175091
333,0.17749,0.82251,18.34907,0.0024,0.177491
334,0.179902,0.820098,18.361391,0.002413,0.179904
335,0.182328,0.817672,18.373619,0.002425,0.182329
336,0.184765,0.815235,18.385756,0.002438,0.184767
337,0.187216,0.812784,18.397803,0.00245,0.187217
338,0.189678,0.810322,18.40976,0.002462,0.189679
339,0.192152,0.807848,18.421627,0.002474,0.192153
340,0.194638,0.805362,18.433406,0.002486,0.194639
341,0.197136,0.802864,18.445097,0.002498,0.197137
342,0.199645,0.800355,18.456701,0.002509,0.199646
343,0.202165,0.797835,18.468218,0.00252,0.202166
344,0.204696,0.795304,18.479649,0.002531,0.204697
345,0.207238,0.792762,18.490995,0.002542,0.207239
346,0.20979,0.79021,18.502256,0.002553,0.209792
347,0.212353,0.787647,18.513433,0.002563,0.212355
348,0.214926,0.785074,18.524527,0.002573,0.214928
349,0.21751,0.78249,18.535538,0.002583,0.217511
350,0.220102,0.779898,18.546467,0.002593,0.220104
351,0.222705,0.777295,18.557314,0.002603,0.222707
352,0.225317,0.774683,18.568081,0.002612,0.225319
353,0.227938,0.772062,18.578767,0.002621,0.22794
354,0.230568,0.769432,18.589373,0.00263,0.23057
355,0.233207,0.766793,18.5999,0.002639,0.233209
356,0.235855,0.764145,18.610348,0.002648,0.235857
357,0.238511,0.761489,18.620719,0.002656,0.238513
358,0.241175,0.758825,18.631012,0.002664,0.241177
359,0.243847,0.756153,18.641228,0.002672,0.243849
360,0.246527,0.753473,18.651368,0.00268,0.246529
361,0.249215,0.750785,18.661433,0.002688,0.249217
362,0.251909,0.748091,18.671422,0.002695,0.251912
363,0.254611,0.745389,18.681337,0.002702,0.254614
364,0.257321,0.742679,18.691178,0.002709,0.257323
365,0.260036,0.739964,18.700945,0.002716,0.260039
366,0.262759,0.737241,18.710639,0.002722,0.262761
367,0.265488,0.734512,18.720262,0.002729,0.26549
368,0.268223,0.731777,18.729812,0.002735,0.268225
369,0.270964,0.729036,18.739291,0.002741,0.270966
370,0.27371,0.72629,18.748699,0.002747,0.273713
371,0.276463,0.723537,18.758037,0.002752,0.276465
372,0.27922,0.72078,18.767306,0.002758,0.279223
373,0.281983,0.718017,18.776505,0.002763,0.281986
374,0.284751,0.715249,18.785635,0.002768,0.284754
375,0.287524,0.712476,18.794698,0.002773,0.287527
376,0.290301,0.709699,18.803693,0.002777,0.290304
377,0.293083,0.706917,18.81262,0.002782,0.293086
378,0.295869,0.704131,18.821481,0.002786,0.295872
379,0.298659,0.701341,18.830276,0.00279,0.298662
380,0.301452,0.698548,18.839005,0.002794,0.301456
381,0.30425,0.69575,18.84767,0.002797,0.304253
382,0.30705,0.69295,18.856269,0.002801,0.307054
383,0.309855,0.690145,18.864804,0.002804,0.309858
384,0.312662,0.687338,18.873276,0.002807,0.312665
385,0.315472,0.684528,18.881684,0.00281,0.315475
386,0.318284,0.681716,18.89003,0.002813,0.318288
387,0.321099,0.678901,18.898313,0.002815,0.321103
388,0.323917,0.676083,18.906535,0.002817,0.32392
389,0.326736,0.673264,18.914695,0.00282,0.32674
390,0.329558,0.670442,18.922794,0.002822,0.329562
391,0.332381,0.667619,18.930833,0.002823,0.332385
392,0.335206,0.664794,18.938812,0.002825,0.33521
393,0.338032,0.661968,18.946731,0.002826,0.338036
394,0.34086,0.65914,18.954592,0.002827,0.340863
395,0.343688,0.656312,18.962393,0.002829,0.343692
396,0.346518,0.653482,18.970137,0.002829,0.346521
397,0.349348,0.650652,18.977822,0.00283,0.349351
398,0.352178,0.647822,18.98545,0.002831,0.352182
399,0.355009,0.644991,18.993022,0.002831,0.355013
400,0.357841,0.642159,19.000536,0.002831,0.357844
401,0.360672,0.639328,19.007995,0.002831,0.360675
402,0.363503,0.636497,19.015398,0.002831,0.363506
403,0.366333,0.633667,19.022746,0.002831,0.366337
404,0.369164,0.630836,19.030039,0.00283,0.369167
405,0.371993,0.628007,19.037277,0.00283,0.371997
406,0.374822,0.625178,19.044462,0.002829,0.374826
407,0.37765,0.62235,19.051593,0.002828,0.377654
408,0.380477,0.619523,19.05867,0.002827,0.380481
409,0.383302,0.616698,19.065695,0.002825,0.383306
410,0.386126,0.613874,19.072668,0.002824,0.38613
411,0.388948,0.611052,19.079588,0.002822,0.388952
412,0.391769,0.608231,19.086457,0.002821,0.391773
413,0.394588,0.605412,19.093274,0.002819,0.394592
414,0.397404,0.602596,19.100041,0.002817,0.397409
415,0.400219,0.599781,19.106757,0.002815,0.400224
416,0.403031,0.596969,19.113423,0.002812,0.403036
417,0.405841,0.594159,19.120039,0.00281,0.405846
418,0.408648,0.591352,19.126606,0.002807,0.408653
419,0.411452,0.588548,19.133124,0.002804,0.411457
420,0.414254,0.585746,19.139593,0.002801,0.414258
421,0.417052,0.582948,19.146014,0.002798,0.417056
422,0.419847,0.580153,19.152387,0.002795,0.419851
423,0.422639,0.577361,19.158713,0.002792,0.422643
424,0.425427,0.574573,19.164991,0.002788,0.425431
425,0.428212,0.571788,19.171222,0.002785,0.428216
426,0.430993,0.569007,19.177407,0.002781,0.430997
427,0.43377,0.56623,19.183546,0.002777,0.433774
428,0.436544,0.563456,19.189639,0.002773,0.436547
429,0.439313,0.560687,19.195686,0.002769,0.439316
430,0.442078,0.557922,19.201689,0.002765,0.442081
431,0.444839,0.555161,19.207646,0.002761,0.444842
432,0.447595,0.552405,19.213559,0.002756,0.447598
433,0.450346,0.549654,19.219428,0.002752,0.45035
434,0.453093,0.546907,19.225253,0.002747,0.453097
435,0.455835,0.544165,19.231035,0.002742,0.455839
436,0.458572,0.541428,19.236774,0.002737,0.458576
437,0.461305,0.538695,19.242469,0.002732,0.461308
438,0.464032,0.535968,19.248123,0.002727,0.464035
439,0.466753,0.533247,19.253734,0.002722,0.466757
440,0.46947,0.53053,19.259303,0.002716,0.469473
441,0.47218,0.52782,19.26483,0.002711,0.472184
442,0.474886,0.525114,19.270317,0.002705,0.474889
443,0.477585,0.522415,19.275762,0.0027,0.477589
444,0.480279,0.519721,19.281167,0.002694,0.480283
445,0.482967,0.517033,19.286531,0.002688,0.482971
446,0.485649,0.514351,19.291856,0.002682,0.485653
447,0.488325,0.511675,19.29714,0.002676,0.488329
448,0.490995,0.509005,19.302386,0.00267,0.490999
449,0.493658,0.506342,19.307592,0.002663,0.493662
450,0.496316,0.503684,19.312759,0.002657,0.496319
451,0.498966,0.501034,19.317887,0.002651,0.49897
452,0.50161,0.49839,19.322978,0.002644,0.501614
453,0.504248,0.495752,19.32803,0.002638,0.504252
454,0.506879,0.493121,19.333045,0.002631,0.506883
455,0.509503,0.490497,19.338022,0.002624,0.509507
456,0.51212,0.48788,19.342962,0.002617,0.512124
457,0.51473,0.48527,19.347866,0.00261,0.514734
458,0.517334,0.482666,19.352732,0.002603,0.517337
459,0.51993,0.48007,19.357563,0.002596,0.519933
460,0.522519,0.477481,19.362357,0.002589,0.522522
461,0.5251,0.4749,19.367116,0.002582,0.525104
462,0.527675,0.472325,19.371839,0.002574,0.527678
