number of packets,P(Xk(A)=n),P(Xk(A)<n),E(Xk(A)),P(Zn(A)=k),P(Zn(A)<=k)
742,0.073017,0.926983,667.41636,0.001438,0.073017
743,0.074473,0.925527,667.435641,0.001456,0.074473
744,0.075946,0.924054,667.454778,0.001474,0.075947
745,0.077438,0.922562,667.473772,0.001491,0.077438
746,0.078947,0.921053,667.492624,0.001509,0.078947
747,0.080473,0.919527,667.511336,0.001526,0.080473
748,0.082017,0.917983,667.529908,0.001544,0.082017
749,0.083579,0.916421,667.548342,0.001562,0.083579
750,0.085158,0.914842,667.566638,0.001579,0.085158
751,0.086754,0.913246,667.584797,0.001597,0.086755
752,0.088368,0.911632,667.602821,0.001614,0.088369
753,0.09,0.91,667.620711,0.001631,0.09
754,0.091649,0.908351,667.638466,0.001649,0.091649
755,0.093315,0.906685,667.65609,0.001666,0.093315
756,0.094998,0.905002,667.673582,0.001683,0.094998
757,0.096699,0.903301,667.690943,0.001701,0.096699
758,0.098417,0.901583,667.708175,0.001718,0.098417
759,0.100151,0.899849,667.725278,0.001735,0.100152
760,0.101903,0.898097,667.742253,0.001752,0.101904
761,0.103672,0.896328,667.759102,0.001769,0.103673
762,0.105458,0.894542,667.775825,0.001786,0.105459
763,0.107261,0.892739,667.792424,0.001803,0.107262
764,0.10908,0.89092,667.808898,0.001819,0.109081
765,0.110917,0.889083,667.82525,0.001836,0.110917
766,0.112769,0.887231,667.841479,0.001853,0.11277
767,0.114639,0.885361,667.857588,0.001869,0.114639
768,0.116524,0.883476,667.873576,0.001886,0.116525
769,0.118427,0.881573,667.889445,0.001902,0.118427
770,0.120345,0.879655,667.905195,0.001918,0.120345
771,0.122279,0.877721,667.920828,0.001935,0.12228
772,0.12423,0.87577,667.936344,0.001951,0.124231
773,0.126197,0.873803,667.951744,0.001967,0.126198
774,0.128179,0.871821,667.96703,0.001982,0.12818
775,0.130177,0.869823,667.982201,0.001998,0.130178
776,0.132191,0.867809,667.99726,0.002014,0.132192
777,0.13422,0.86578,668.012205,0.002029,0.134221
778,0.136265,0.863735,668.02704,0.002045,0.136266
779,0.138325,0.861675,668.041763,0.00206,0.138326
780,0.1404,0.8596,668.056377,0.002075,0.140401
781,0.14249,0.85751,668.070882,0.00209,0.142491
782,0.144595,0.855405,668.085278,0.002105,0.144596
783,0.146715,0.853285,668.099567,0.00212,0.146716
784,0.14885,0.85115,668.113749,0.002135,0.148851
785,0.150999,0.849001,668.127826,0.002149,0.151
786,0.153163,0.846837,668.141797,0.002163,0.153163
787,0.15534,0.84466,668.155664,0.002178,0.155341
788,0.157532,0.842468,668.169428,0.002192,0.157533
789,0.159738,0.840262,668.183089,0.002206,0.159739
790,0.161958,0.838042,668.196648,0.00222,0.161959
791,0.164191,0.835809,668.210106,0.002233,0.164192
792,0.166438,0.833562,668.223463,0.002247,0.166439
793,0.168698,0.831302,668.236721,0.00226,0.168699
794,0.170972,0.829028,668.24988,0.002273,0.170972
795,0.173258,0.826742,668.262941,0.002287,0.173259
796,0.175558,0.824442,668.275904,0.002299,0.175558
797,0.17787,0.82213,668.28877,0.002312,0.17787
798,0.180195,0.819805,668.30154,0.002325,0.180195
799,0.182532,0.817468,668.314216,0.002337,0.182532
800,0.184881,0.815119,668.326796,0.00235,0.184882
801,0.187243,0.812757,668.339283,0.002362,0.187244
802,0.189617,0.810383,668.351676,0.002374,0.189618
803,0.192002,0.807998,668.363977,0.002385,0.192003
804,0.194399,0.805601,668.376186,0.002397,0.1944
805,0.196808,0.803192,668.388304,0.002408,0.196808
806,0.199227,0.800773,668.400332,0.00242,0.199228
807,0.201658,0.798342,668.41227,0.002431,0.201659
808,0.2041,0.7959,668.424118,0.002442,0.204101
809,0.206553,0.793447,668.435879,0.002453,0.206554
810,0.209016,0.790984,668.447551,0.002463,0.209017
811,0.21149,0.78851,668.459137,0.002474,0.211491
812,0.213973,0.786027,668.470636,0.002484,0.213975
813,0.216467,0.783533,668.482049,0.002494,0.216469
814,0.218971,0.781029,668.493377,0.002504,0.218973
815,0.221485,0.778515,668.50462,0.002513,0.221486
816,0.224008,0.775992,668.51578,0.002523,0.224009
817,0.22654,0.77346,668.526856,0.002532,0.226541
818,0.229082,0.770918,668.53785,0.002542,0.229083
819,0.231632,0.768368,668.548761,0.002551,0.231634
820,0.234191,0.765809,668.559591,0.002559,0.234193
821,0.236759,0.763241,668.570341,0.002568,0.236761
822,0.239336,0.760664,668.58101,0.002576,0.239337
823,0.24192,0.75808,668.591599,0.002585,0.241922
824,0.244513,0.755487,668.60211,0.002593,0.244515
825,0.247114,0.752886,668.612542,0.002601,0.247116
826,0.249722,0.750278,668.622896,0.002608,0.249724
827,0.252338,0.747662,668.633173,0.002616,0.25234
828,0.254961,0.745039,668.643373,0.002623,0.254963
829,0.257591,0.742409,668.653497,0.00263,0.257593
830,0.260228,0.739772,668.663546,0.002637,0.26023
831,0.262873,0.737127,668.673519,0.002644,0.262874
832,0.265523,0.734477,668.683418,0.002651,0.265525
833,0.26818,0.73182,668.693243,0.002657,0.268182
834,0.270844,0.729156,668.702995,0.002663,0.270845
835,0.273513,0.726487,668.712674,0.002669,0.273514
836,0.276188,0.723812,668.722281,0.002675,0.276189
837,0.278869,0.721131,668.731817,0.002681,0.27887
838,0.281556,0.718444,668.741281,0.002686,0.281556
839,0.284247,0.715753,668.750674,0.002692,0.284248
840,0.286944,0.713056,668.759997,0.002697,0.286945
841,0.289646,0.710354,668.769251,0.002702,0.289647
842,0.292353,0.707647,668.778436,0.002707,0.292354
843,0.295064,0.704936,668.787552,0.002711,0.295065
844,0.297779,0.702221,668.7966,0.002716,0.297781
845,0.300499,0.699501,668.805581,0.00272,0.300501
846,0.303223,0.696777,668.814494,0.002724,0.303225
847,0.305951,0.694049,668.823341,0.002728,0.305953
848,0.308682,0.691318,668.832122,0.002731,0.308684
849,0.311417,0.688583,668.840838,0.002735,0.311419
850,0.314155,0.685845,668.849488,0.002738,0.314157
851,0.316897,0.683103,668.858074,0.002741,0.316898
852,0.319641,0.680359,668.866596,0.002744,0.319642
853,0.322388,0.677612,668.875054,0.002747,0.322389
854,0.325138,0.674862,668.883449,0.00275,0.325139
855,0.327891,0.672109,668.891782,0.002752,0.327891
856,0.330645,0.669355,668.900052,0.002755,0.330646
857,0.333402,0.666598,668.908261,0.002757,0.333403
858,0.336161,0.663839,668.916408,0.002759,0.336162
859,0.338921,0.661079,668.924495,0.00276,0.338922
860,0.341683,0.658317,668.932521,0.002762,0.341684
861,0.344447,0.655553,668.940487,0.002764,0.344448
862,0.347212,0.652788,668.948394,0.002765,0.347213
863,0.349977,0.650023,668.956242,0.002766,0.349979
864,0.352744,0.647256,668.964031,0.002767,0.352746
865,0.355512,0.644488,668.971762,0.002768,0.355514
866,0.35828,0.64172,668.979435,0.002768,0.358282
867,0.361049,0.638951,668.987052,0.002769,0.361051
868,0.363818,0.636182,668.994611,0.002769,0.36382
869,0.366587,0.633413,669.002114,0.002769,0.366589
870,0.369356,0.630644,669.009561,0.002769,0.369358
871,0.372125,0.627875,669.016952,0.002769,0.372127
872,0.374894,0.625106,669.024288,0.002769,0.374896
873,0.377662,0.622338,669.03157,0.002768,0.377664
874,0.38043,0.61957,669.038797,0.002768,0.380432
875,0.383197,0.616803,669.04597,0.002767,0.383199
876,0.385962,0.614038,669.05309,0.002766,0.385965
877,0.388727,0.611273,669.060156,0.002765,0.38873
878,0.391491,0.608509,669.06717,0.002764,0.391494
879,0.394253,0.605747,669.074131,0.002762,0.394256
880,0.397014,0.602986,669.081041,0.002761,0.397017
881,0.399772,0.600228,669.087899,0.002759,0.399776
882,0.40253,0.59747,669.094705,0.002757,0.402533
883,0.405285,0.594715,669.101461,0.002755,0.405288
884,0.408038,0.591962,669.108167,0.002753,0.408041
885,0.410789,0.589211,669.114822,0.002751,0.410792
886,0.413537,0.586463,669.121428,0.002749,0.413541
887,0.416284,0.583716,669.127985,0.002746,0.416287
888,0.419027,0.580973,669.134492,0.002743,0.41903
889,0.421768,0.578232,669.140951,0.002741,0.421771
890,0.424505,0.575495,669.147362,0.002738,0.424509
891,0.42724,0.57276,669.153725,0.002735,0.427244
892,0.429972,0.570028,669.16004,0.002732,0.429976
893,0.4327,0.5673,669.166309,0.002728,0.432704
894,0.435425,0.564575,669.17253,0.002725,0.435429
895,0.438146,0.561854,669.178705,0.002721,0.43815
896,0.440864,0.559136,669.184835,0.002718,0.440868
897,0.443578,0.556422,669.190918,0.002714,0.443582
898,0.446288,0.553712,669.196956,0.00271,0.446292
899,0.448994,0.551006,669.202949,0.002706,0.448998
900,0.451696,0.548304,669.208897,0.002702,0.4517
901,0.454394,0.545606,669.214801,0.002698,0.454398
902,0.457087,0.542913,669.22066,0.002693,0.457091
903,0.459776,0.540224,669.226476,0.002689,0.45978
904,0.462461,0.537539,669.232249,0.002684,0.462464
905,0.46514,0.53486,669.237978,0.00268,0.465144
906,0.467815,0.532185,669.243665,0.002675,0.467819
907,0.470485,0.529515,669.249309,0.00267,0.470489
908,0.47315,0.52685,669.254911,0.002665,0.473154
909,0.47581,0.52419,669.260472,0.00266,0.475814
910,0.478464,0.521536,669.265991,0.002655,0.478469
911,0.481114,0.518886,669.271468,0.002649,0.481118
912,0.483758,0.516242,669.276905,0.002644,0.483762
913,0.486396,0.513604,669.282301,0.002638,0.4864
914,0.489029,0.510971,669.287657,0.002633,0.489033
915,0.491656,0.508344,669.292973,0.002627,0.49166
916,0.494278,0.505722,669.29825,0.002621,0.494281
917,0.496893,0.503107,669.303487,0.002615,0.496896
918,0.499503,0.500497,669.308684,0.00261,0.499506
919,0.502106,0.497894,669.313844,0.002603,0.502109
920,0.504703,0.495297,669.318964,0.002597,0.504706
921,0.507295,0.492705,669.324046,0.002591,0.507297
922,0.509879,0.490121,669.329091,0.002585,0.509882
923,0.512458,0.487542,669.334098,0.002578,0.51246
924,0.51503,0.48497,669.339067,0.002572,0.515032
925,0.517595,0.482405,669.343999,0.002565,0.517597
926,0.520154,0.479846,669.348895,0.002559,0.520156
927,0.522706,0.477294,669.353754,0.002552,0.522708
928,0.525251,0.474749,669.358577,0.002545,0.525253
929,0.52779,0.47221,669.363363,0.002538,0.527791
